#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO
934,Chris McElvain,TOR,0,0,5.84,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
935,Colin Daniel,ATL,0,0,5.21,1,1,0,0,,4.1,19,4,3,3,1,2,0,0,3
936,Paul Campbell,CHC,0,0,5.14,1,1,0,0,,4.1,19,5,3,2,1,2,0,0,3
937,Jacob Steinmetz,ARI,0,0,5.36,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,3
938,Iker Redona,CIN,0,0,5.46,1,1,0,0,,4.1,20,5,3,3,1,2,0,0,3
939,Edwin Marte,BAL,0,1,7.07,1,1,0,0,,4.1,19,5,4,3,1,2,0,0,1
940,Connor Staine,COL,0,0,6.64,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,3
941,Noah Hall,NYM,0,0,5.8,1,1,0,0,,4.1,19,4,3,3,1,3,0,0,2
942,Jose Urbina,TBR,0,0,5.65,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
943,Daniel Corniel,MIL,0,0,5.59,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
944,Caedmon Parker,CHW,0,0,5.26,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
945,Jordan Gottesman,SFG,0,0,5.48,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
946,Charlie McDaniel,SFG,0,0,5.35,1,1,0,0,,4.1,18,5,3,3,1,1,0,0,2
947,Leonel Sequera,STL,0,0,5.58,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
948,Bryan Perez,COL,0,0,6.41,1,1,0,0,,4.1,20,5,3,3,1,2,0,0,2
949,Luke Russo,PHI,0,0,5.11,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
950,Connor Wietgrefe,PIT,0,0,5.35,1,1,0,0,,4.1,18,5,3,3,1,2,0,0,2
951,Po-Yu Chen,PIT,0,0,6.01,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
952,Junior Sanchez,ARI,0,0,5.36,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
953,Hunter Patteson,KCR,0,0,6.16,1,1,0,0,,4.1,18,5,3,3,1,2,0,0,2
954,Dominick Reid,CHC,0,0,5.3,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
955,Ben Hess,NYY,0,0,4.15,1,1,0,0,,4.1,18,3,2,2,1,2,0,0,4
956,Andres Galan,TBR,0,0,6.3,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
957,Jurrangelo Cijntje,STL,0,0,4.9,1,1,0,0,,4.1,19,4,3,2,1,2,0,0,4
958,Dominic Perachi,PIT,0,0,5.39,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
959,Caden Favors,CLE,0,0,5.11,1,1,0,0,,4.1,19,4,3,2,1,2,0,0,3
960,Eli Jones,MIN,0,0,5.27,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
961,Rorik Maltrud,CLE,0,0,4.89,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
962,Orlando Ortiz-Mayr,MIA,0,0,5.8,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
963,Tyler Schlaffer,CHC,0,0,5.2,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
964,Aaron Watson,CIN,0,0,5.57,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
965,Ma'Kale Holden,MIL,0,0,5.89,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
966,CJ Van Eyk,TOR,0,0,5.46,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,3
967,Will Sanders,CHC,0,0,5.02,1,1,0,0,,4.1,19,5,3,2,1,2,0,0,3
968,Braden Davis,STL,0,0,4.99,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,4
969,Ashton Izzi,ARI,0,0,5.56,1,1,0,0,,4.1,18,5,3,3,1,2,0,0,2
970,Michael Forret,TBR,0,0,4.36,1,1,0,0,,4.1,17,4,2,2,1,2,0,0,4
971,José Davila,STL,0,0,5.68,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
972,Alexander Meckley,WSN,0,0,6.14,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
973,Greg Farone,SFG,0,0,5.2,1,1,0,0,,4.1,19,4,3,2,1,2,0,0,3
974,Cam Caminiti,ATL,0,0,4.89,1,1,0,0,,4.1,19,4,3,2,1,2,0,0,3
975,Yeferson Vargas,LAA,0,0,6.09,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
976,Aidan Deakins,TEX,0,0,5.96,1,1,0,0,,4.1,17,4,3,3,1,2,0,0,2
977,Stharlin Torres,CIN,0,0,6.37,1,1,0,0,,4.1,18,5,3,3,1,2,0,0,2
978,Alberto Pacheco,COL,0,0,6.89,1,1,0,0,,4.1,19,5,4,3,1,2,0,0,2
979,Elieser Hernández,ATL,0,0,5.14,1,1,0,0,,4.1,19,5,3,2,1,1,0,0,3
980,Xavier Lopez,TBR,0,0,6.15,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
981,Chuck King,PHI,0,0,5.34,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,3
982,Owen Wild,TBR,0,0,4.54,1,1,0,0,,4.1,18,4,2,2,1,2,0,0,4
983,Ubaldo Soto,LAA,0,0,5.45,1,1,0,0,,4.1,19,4,3,3,1,2,0,0,3
984,Brandon White,MIA,0,0,5.32,1,1,0,0,,4.1,18,4,3,3,1,1,0,0,2
985,Jose Acuna,CIN,0,0,5.55,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
986,Bryan Polanco,WSN,0,1,7.02,1,1,0,0,,4.1,19,5,4,3,1,2,0,0,2
987,Cole Irvin,LAD,0,0,5.3,1,1,0,0,,4.1,19,5,3,2,1,1,0,0,3
988,Antwone Kelly,PIT,0,0,4.94,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
989,Cedric De Grandpre,ATL,0,0,4.91,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,4
990,Drue Hackenberg,ATL,0,0,4.94,1,1,0,0,,4.1,19,4,3,2,1,2,0,0,3
991,Boston Bateman,BAL,0,0,4.9,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
992,Khristian Curtis,PIT,0,0,5.08,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
993,Johnny Slawinski,LAA,0,0,5.17,1,1,0,0,,4.1,16,4,3,2,1,1,0,0,3
994,Ryan DeSanto,CLE,0,0,5.3,1,1,0,0,,4.1,16,4,3,2,1,2,0,0,2
995,Gabel Pentecost,HOU,0,0,5.3,1,1,0,0,,4.1,17,4,3,2,1,2,0,0,3
996,Jhon Almonte,LAA,0,0,6.26,1,1,0,0,,4.1,17,4,3,3,1,2,0,0,1
997,Jackson Nezuh,HOU,0,0,5.1,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
998,Yunior Marte,SFG,0,0,5.46,1,1,0,0,,4.1,17,4,3,3,1,2,0,0,2
999,Chen-Wei Lin,STL,0,0,4.73,1,1,0,0,,4.1,18,4,2,2,0,2,0,0,3
1000,Carson Fischer,WSN,0,0,5.59,1,1,0,0,,4.1,16,4,3,3,1,1,0,0,2
1001,Hayden Minton,DET,0,0,5.42,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
1002,Mason Morris,CIN,0,0,6,1,1,0,0,,4.1,19,4,3,3,1,2,0,0,3
1003,Aaron Brooks,TBR,0,0,5.15,1,1,0,0,,4.1,19,5,3,2,1,1,0,0,3
1004,Alex Clemmey,WSN,0,0,5.3,1,1,0,0,,4.1,19,4,3,2,1,3,0,0,3
1005,Marcelo Perez,SEA,0,0,5.1,1,1,0,0,,4.1,18,4,3,2,1,1,0,0,2
1006,Brian Curley,ARI,0,0,4.58,1,1,0,0,,4.1,18,4,2,2,1,2,0,0,3
1007,Adam Maier,SEA,0,0,5.88,1,1,0,0,,4.1,19,5,3,3,1,2,0,0,2
1008,Ryan Dromboski,PHI,0,0,5.57,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
1009,Steven Zobac,KCR,0,0,5.41,1,1,0,0,,4.1,18,4,3,3,1,1,0,0,3
1010,Brett Gillis,HOU,0,0,5.4,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
1011,Tanner Jones,KCR,0,0,6.34,1,1,0,0,,4.1,18,5,3,3,1,2,0,0,2
1012,Grant Umberger,CHW,0,0,5.45,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
1013,Nolan Perry,TOR,0,0,4.59,1,1,0,0,,4.1,17,3,2,2,1,2,0,0,4
1014,Reid VanScoter,SEA,0,0,4.59,1,1,0,0,,4.1,18,4,2,2,1,2,0,0,3
1015,Blake Adams,COL,0,0,5.85,1,1,0,0,,4.1,18,5,3,3,1,1,0,0,2
1016,Dylan DeLucia,CLE,0,0,5.32,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
1017,Nate Payne,MIA,0,0,4.97,1,1,0,0,,4.1,17,4,3,2,1,2,0,0,4
1018,Allen Facundo,NYY,0,0,4.54,1,1,0,0,,4.1,18,4,2,2,1,2,0,0,4
1019,Moises Morales,TEX,0,0,6.07,1,1,0,0,,4.1,17,4,3,3,1,2,0,0,2
1020,Niko Mazza,SFG,0,0,5.33,1,1,0,0,,4.1,17,4,3,2,0,2,0,0,3
1021,Christian Romero,LAD,0,0,5.41,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
1022,Winston Santos,TEX,0,0,4.71,1,1,0,0,,4.1,18,4,2,2,1,2,0,0,4
1023,Nestor Lorant,CIN,0,0,5.57,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
1024,Nico Tellache,SEA,0,0,4.83,1,1,0,0,,4.1,18,4,2,2,1,2,0,0,2
1025,Travis Smith,MIL,0,0,5.65,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
1026,Eiberson Castellano,COL,0,0,4.85,1,1,0,0,,4.1,18,4,2,2,1,2,0,0,3
1027,Leandro Lopez,TEX,0,0,4.87,1,1,0,0,,4.1,18,4,2,2,1,2,0,0,3
1028,Dalton Rogers,BOS,0,0,5.16,1,1,0,0,,4.1,18,4,3,2,1,2,0,0,3
1029,Ethan Flanagan,CHC,0,0,5.21,1,1,0,0,,4.1,17,4,3,2,1,2,0,0,3
1030,Tommy Mace,CLE,0,0,6,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,2
1031,Darren McCaughan,CIN,0,0,5.33,1,1,0,0,,4.1,19,5,3,2,1,1,0,0,3
1032,Jackson Cox,COL,0,0,5.78,1,1,0,0,,4.1,18,4,3,3,1,2,0,0,3
1033,Marcos Herrera,COL,0,0,7.1,1,1,0,0,,4.1,19,5,4,3,1,3,0,0,2
1034,Dylan Carmouche,,0,0,5.38,1,1,0,0,,4,17,4,3,2,1,2,0,0,2
1035,Mason Molina,STL,0,0,4.95,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1036,Parker Smith,HOU,0,0,5.85,1,1,0,0,,4,19,5,3,3,1,2,0,0,2
1037,Carlos Peña,DET,0,0,5.07,1,1,0,0,,4,17,4,3,2,1,1,0,0,3
1038,Lael Lockhart,DET,0,0,4.98,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1039,Shea Sprague,BOS,0,0,5.66,1,1,0,0,,4,18,5,3,3,1,2,0,0,2
1040,Cade Smith,NYY,0,0,5.41,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1041,Kenny Serwa,DET,0,0,5.88,1,1,0,0,,4,18,5,3,3,1,2,0,0,2
1042,Ethan Dorchies,MIL,0,0,5.26,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1043,Joe Miller,DET,0,0,5.53,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1044,Edwin Jimenez,MIL,0,0,4.85,1,1,0,0,,4,18,4,2,2,1,1,0,0,3
1045,Ben Anderson,TEX,0,0,5.82,1,1,0,0,,4,18,5,3,3,1,2,0,0,2
1046,Bryce Cunningham,NYY,0,0,4.98,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1047,Dylan Jordan,LAA,0,0,5.09,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1048,Chung-Hsiang Huang,ARI,0,0,5.14,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1049,Silvano Hechavarria,TOR,0,0,5.97,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1050,Tyler Switalski,SFG,0,0,5.38,1,1,0,0,,4,18,4,3,2,1,2,0,0,2
1051,Ramon Marquez,PHI,0,0,4.64,1,1,0,0,,4,17,4,2,2,1,2,0,0,4
1052,David Shields,KCR,0,0,5.13,1,1,0,0,,4,17,4,3,2,1,1,0,0,3
1053,Danny Flatt,NYY,0,1,7,1,1,0,0,,4,19,5,4,3,1,2,0,0,1
1054,Ethan Bosacker,KCR,0,0,6.41,1,1,0,0,,4,17,5,3,3,1,2,0,0,2
1055,Patrick Monteverde,MIA,0,0,5.66,1,1,0,0,,4,18,5,3,3,1,1,0,0,3
1056,Anthony Eyanson,BOS,0,0,3.5,1,1,0,0,,4,15,3,2,2,0,1,0,0,4
1057,Jesus A. Castro,SDP,0,0,5.06,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1058,JT Quinn,BAL,0,0,4.42,1,1,0,0,,4,17,4,2,2,1,2,0,0,4
1059,Hunter Dryden,SFG,0,0,5.1,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1060,Tyler Renz,MIL,0,0,6.22,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1061,Luke Fox,LAD,0,0,5.13,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1062,Carlson Reed,PIT,0,0,5.67,1,1,0,0,,4,18,4,3,3,0,2,0,0,3
1063,Sam Stuhr,ATH,0,0,5.96,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1064,Tyler Schmitt,SDP,0,0,6.1,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1065,Sam Highfill,PHI,0,0,6.45,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1066,Jervis Alfaro,CLE,0,0,5.68,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1067,James Gonzalez,ATH,0,0,5.24,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1068,Ethan Storm,TBR,0,0,6.43,1,1,0,0,,4,20,5,3,3,1,2,0,0,2
1069,Christian Zazueta,LAD,0,0,4.72,1,1,0,0,,4,17,4,2,2,1,1,0,0,4
1070,Yenrri Rojas,CHC,0,0,5.93,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1071,Austin Gordon,LAA,0,0,5.5,1,1,0,0,,4,18,4,3,3,1,2,0,0,3
1072,Thomas Hatch,ARI,0,0,4.76,1,1,0,0,,4,17,4,2,2,1,1,0,0,3
1073,Connor Gillispie,PHI,0,0,5.57,1,1,0,0,,4,18,4,3,3,1,2,0,0,3
1074,Hunter Owen,KCR,0,0,5.82,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1075,Victor Lizarraga,SDP,0,0,5.66,1,1,0,0,,4,18,4,3,3,1,2,0,0,3
1076,Grant Kipp,CHC,0,0,5.03,1,1,0,0,,4,18,4,2,2,1,2,0,0,3
1077,Xavier Rivas,NYY,0,0,4.82,1,1,0,0,,4,17,3,2,2,1,2,0,0,4
1078,Ty Cummings,SEA,0,0,4.85,1,1,0,0,,4,17,4,2,2,1,2,0,0,3
1079,Marlon Nieves,LAD,0,0,5.42,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1080,Cesar Lares,MIN,0,0,5.83,1,1,0,0,,4,19,5,3,3,1,2,0,0,2
1081,Adam Leverett,SEA,0,0,5.26,1,1,0,0,,4,17,4,3,2,1,1,0,0,2
1082,Dylan Howard,HOU,0,0,5.95,1,1,0,0,,4,18,5,3,3,1,2,0,0,2
1083,Tzu-Chen Sha,ATH,0,0,6.61,1,1,0,0,,4,18,5,3,3,1,2,0,0,2
1084,Trey Dombroski,HOU,0,0,5.69,1,1,0,0,,4,18,4,3,3,1,2,0,0,3
1085,Will Schomberg,MIA,0,0,5.19,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1086,Darlin Saladin,STL,0,0,5.21,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1087,Drew McDaniel,CHW,0,0,6.03,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1088,Will Watson,NYM,0,0,4.93,1,1,0,0,,4,17,4,2,2,1,2,0,0,3
1089,Davian Garcia,WSN,0,0,6.54,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1090,Jordy Vargas,COL,0,0,5.99,1,1,0,0,,4,17,4,3,3,1,2,0,0,3
1091,Channing Austin,NYM,0,0,5.52,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1092,Cameron Weston,BAL,0,0,4.84,1,1,0,0,,4,18,4,2,2,1,2,0,0,3
1093,Hayden Frank,CHC,0,0,5.92,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1094,Mavis Graves,PHI,0,0,4.93,1,1,0,0,,4,18,4,2,2,1,2,0,0,4
1095,Evan Yates,BAL,0,0,5.63,1,1,0,0,,4,18,4,3,3,1,2,0,0,3
1096,Kyle Brnovich,PHI,0,0,5.7,1,1,0,0,,4,18,4,3,3,1,2,0,0,3
1097,Davis Polo,ATL,0,0,5.85,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1098,Frank Mozzicato,KCR,0,0,6.51,1,1,0,0,,4,18,4,3,3,1,3,0,0,3
1099,Erian Rodriguez,CHC,0,0,5.76,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1100,Luke Hayden,CIN,0,0,6,1,1,0,0,,4,18,4,3,3,1,3,0,0,2
1101,Yeiber Cartaya,BAL,0,0,5.66,1,1,0,0,,4,18,4,3,3,1,2,0,0,3
1102,Walin Castillo,MIA,0,0,6.72,1,1,0,0,,4,18,5,3,3,1,2,0,0,1
1103,Melkis Hernández,CLE,0,0,5.51,1,1,0,0,,4,18,4,3,2,1,2,0,0,2
1104,Enrique Segura,TEX,0,0,6.2,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1105,Aidan Curry,TEX,0,0,5.39,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1106,Rafe Schlesinger,CLE,0,0,4.68,1,1,0,0,,4,18,4,2,2,1,2,0,0,3
1107,Aiden May,MIA,0,0,5.18,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1108,Wei-En Lin,ATH,0,0,4.6,1,1,0,0,,4,16,4,2,2,1,1,0,0,3
1109,Mervin Fell,ARI,0,0,6.08,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1110,Braydon Risley,SFG,0,0,4.73,1,1,0,0,,4,16,4,2,2,0,2,0,0,3
1111,Matthew Dalquist,MIN,0,0,5.96,1,1,0,0,,4,18,5,3,3,1,2,0,0,2
1112,Anderson Brito,TBR,0,0,4.46,1,1,0,0,,4,17,4,2,2,1,2,0,0,4
1113,Cole Hertzler,HOU,0,0,4.31,1,1,0,0,,4,16,3,2,2,1,2,0,0,4
1114,Liomar Martinez,MIA,0,0,5.68,1,1,0,0,,4,18,4,3,3,1,2,0,0,3
1115,Jacob Kmatz,TBR,0,0,5.63,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1116,Sean Boyle,SDP,0,0,4.75,1,1,0,0,,4,18,4,2,2,1,1,0,0,3
1117,Joel Díaz,NYM,0,0,5.76,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1118,David Sanchez,ARI,0,0,6.38,1,1,0,0,,4,17,5,3,3,1,2,0,0,1
1119,Blake Wolters,KCR,0,0,6.35,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1120,Jason Savacool,STL,0,0,5.96,1,1,0,0,,4,16,4,3,3,1,2,0,0,2
1121,Jacob Johnson,TEX,0,0,5.2,1,1,0,0,,4,16,4,3,2,1,2,0,0,3
1122,Nick Margevicius,,0,0,5.18,1,1,0,0,,4,18,4,3,2,1,1,0,0,2
1123,Yujanyer Herrera,COL,0,0,5.86,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1124,Justin Armbruester,NYM,0,0,5.23,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1125,Steven Echavarria,ATH,0,0,5.96,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1126,Daniel Guerra,TOR,0,0,5.96,1,1,0,0,,4,17,4,3,3,1,2,0,0,3
1127,Adam Serwinowski,LAD,0,0,4.97,1,1,0,0,,4,18,4,2,2,1,2,0,0,4
1128,Cade Crossland,STL,0,0,5.49,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1129,Cam Tilly,NYM,0,0,6.11,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1130,Jackson Baumeister,TBR,0,0,4.92,1,1,0,0,,4,17,4,2,2,1,2,0,0,3
1131,Ricky Tiedemann,TOR,0,0,4.35,1,1,0,0,,4,19,4,2,2,0,2,,0,4
1132,Kohl Drake,ARI,0,0,4.9,1,1,0,0,,4,20,5,3,2,1,2,,0,4
1133,Ryan Ramsey,KCR,0,0,5.61,1,1,0,0,,4,20,5,3,3,1,2,,0,3
1134,Rafael Montero,NYY,0,0,4.37,4,0,0,0,,4,17,3,2,2,1,2,,0,4
1135,Landon Knack,LAD,0,0,5.15,4,0,0,0,,4,17,4,2,2,1,2,,0,3
1136,Andry Lara,WSN,0,0,5.42,4,0,0,0,,4,16,4,3,2,1,1,,0,2
1137,Carson Dorsey,BAL,0,0,5.55,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1138,Wande Torres,MIL,0,0,5.32,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1139,Justin Sinibaldi,CHW,0,0,6.16,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1140,Jackson Phipps,ATH,0,0,6.8,1,1,0,0,,4,18,5,3,3,1,2,0,0,1
1141,Isaac Coffey,BOS,0,0,5.08,1,1,0,0,,4,18,4,2,2,1,2,0,0,3
1142,Lucas Elissalt,DET,0,0,5.21,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1143,Riley Kelly,COL,0,0,6.04,1,1,0,0,,4,17,4,3,3,1,2,0,0,3
1144,JB Middleton,COL,0,0,6.21,1,1,0,0,,4,19,5,3,3,1,2,0,0,2
1145,Nick Dean,CHC,0,0,4.63,1,1,0,0,,4,17,4,2,2,1,1,0,0,3
1146,Chase Shores,LAA,0,0,4.18,1,1,0,0,,4,17,3,2,2,1,2,0,0,4
1147,Kaleb Wing,CHC,0,0,4.39,1,1,0,0,,4,16,3,2,2,1,1,0,0,3
1148,Jake Brink,CIN,0,0,6.29,1,1,0,0,,4,19,5,3,3,1,2,0,0,2
1149,Angel Liranzo,PHI,0,0,6.68,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1150,Edelvis Perez,CLE,0,0,5.8,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1151,Gerardo Salas,STL,0,0,5.95,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1152,Chase Hampton,NYY,0,0,4.92,1,1,0,0,,4,17,4,2,2,1,2,0,0,3
1153,Franklin Gómez,CLE,0,0,5.15,1,1,0,0,,4,17,4,2,2,1,2,0,0,2
1154,Ty Bothwell,WSN,0,0,5.57,1,1,0,0,,4,15,4,3,2,1,2,0,0,2
1155,Andrew Landry,NYY,0,0,6.05,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1156,Kendy Richard,ATL,0,0,6.74,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1157,Dom Hamel,NYY,0,0,5.17,1,1,0,0,,4,19,4,2,2,1,2,0,0,3
1158,Aaron Sanchez,KCR,0,0,5.96,1,1,0,0,,4,19,5,3,3,1,2,0,0,2
1159,Marco Gonzales,SDP,0,0,5.24,1,1,0,0,,4,19,5,3,2,1,2,0,0,3
1160,Luis Rodriguez,HOU,0,0,6.24,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1161,Julio Mendez,MIA,0,0,5.78,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1162,Abraham Parra,SDP,0,0,5.96,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1163,Jose Montero,CIN,0,0,5.74,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1164,D.J. McCarty,TEX,0,0,5.41,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1165,Jayden Dubanewicz,MIL,0,0,5.67,1,1,0,0,,4,16,4,3,2,1,2,0,0,2
1166,Logan Martin,SFG,0,0,5.48,1,1,0,0,,4,16,4,3,2,1,2,0,0,2
1167,Cody Morissette,MIA,0,0,4.99,1,1,0,0,,4,19,4,2,2,1,2,0,0,3
1168,Enderson Mercado,MIL,0,0,6.27,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1169,Trace Bright,BAL,0,0,5.32,1,1,0,0,,4,17,4,3,2,1,2,0,0,3
1170,Dylan MacLean,TEX,0,0,5.55,1,1,0,0,,4,17,4,3,2,1,1,0,0,2
1171,Jacob Bresnahan,SFG,0,0,5.13,1,1,0,0,,4,17,4,2,2,1,2,0,0,3
1172,Cole Miller,ATH,0,0,5.87,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1173,Aiden Butler,SEA,0,0,6.15,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1174,Deivi Villafana,CIN,0,0,6.37,1,1,0,0,,4,18,5,3,3,1,2,0,0,2
1175,Jaitoine Kelly,ARI,0,0,6.18,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1176,Keyner Benitez,MIA,0,0,5.57,1,1,0,0,,4,16,4,3,2,0,2,0,0,2
1177,Rayner Castillo,DET,0,0,5.98,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1178,Francisco Pazos,SEA,0,0,5.76,1,1,0,0,,4,16,4,3,3,1,2,0,0,2
1179,Yhoiker Fajardo,STL,0,0,4.49,1,1,0,0,,4,16,4,2,2,1,1,0,0,3
1180,Kevin Valdez,CHC,0,0,6.1,1,1,0,0,,4,18,4,3,3,1,2,0,0,2
1181,Gage Stanifer,TOR,0,0,5.14,1,1,0,0,,4,17,4,2,2,1,2,0,0,3
1182,Miguel Mendez,SDP,0,0,4.9,1,1,0,0,,4,17,4,2,2,1,2,0,0,3
1183,Troy Guthrie,TOR,0,0,5.96,1,1,0,0,,4,16,4,3,3,1,1,0,0,2
1184,Gabriel Reyes,DET,0,0,5.86,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1185,Ty Blach,CHC,0,0,4.53,1,1,0,0,,4,17,4,2,2,1,1,0,0,3
1186,Tanner Gillis,MIL,0,0,5.36,1,1,0,0,,4,16,4,3,2,1,1,0,0,2
1187,Estibenzon Jimenez,PHI,0,0,5.82,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1188,Bryce Mayer,HOU,0,0,4.29,1,1,0,0,,4,17,3,2,2,1,2,0,0,4
1189,Carlos Marcano,DET,0,0,5.87,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1190,J.T. Etheridge,NYY,0,0,5.42,1,1,0,0,,4,18,4,3,2,1,2,0,0,3
1191,Aidan Foeller,LAD,0,0,5.14,1,1,0,0,,4,18,4,2,2,1,2,0,0,4
1192,Darien Smith,SFG,0,0,5.14,1,1,0,0,,4,16,4,2,2,0,2,0,0,2
1193,Zach Messinger,NYY,0,0,5.21,1,1,0,0,,4,16,4,2,2,1,2,0,0,3
1194,Hung-Leng Chang,PIT,0,0,5.99,1,1,0,0,,4,17,4,3,3,1,2,0,0,2
1195,Jamie Hitt,SDP,0,0,4.85,1,1,0,0,,4,18,4,2,2,1,2,0,0,3
