Date,Home,Away,Home_Runs_In1,Home_OB_In1,Home_SO_In1,Home_Runs_In2,Home_OB_In2,Home_SO_In2,Home_Runs_In3,Home_OB_In3,Home_SO_In3,Home_Runs_In4,Home_OB_In4,Home_SO_In4,Home_Runs_In5,Home_OB_In5,Home_SO_In5,Home_Runs_In6,Home_OB_In6,Home_SO_In6,Home_Runs_In7,Home_OB_In7,Home_SO_In7,Home_Runs_In8,Home_OB_In8,Home_SO_In8,Home_Runs_In9,Home_OB_In9,Home_SO_In9,Away_Runs_In1,Away_OB_In1,Away_SO_In1,Away_Runs_In2,Away_OB_In2,Away_SO_In2,Away_Runs_In3,Away_OB_In3,Away_SO_In3,Away_Runs_In4,Away_OB_In4,Away_SO_In4,Away_Runs_In5,Away_OB_In5,Away_SO_In5,Away_Runs_In6,Away_OB_In6,Away_SO_In6,Away_Runs_In7,Away_OB_In7,Away_SO_In7,Away_Runs_In8,Away_OB_In8,Away_SO_In8,Away_Runs_In9,Away_OB_In9,Away_SO_In9,Home_Runs_Total,Away_Runs_Total,Runs_Total,Total_After_5,Over_45,Over_85,Over_Then_Under,Under_Then_Over
8/14/25,TOR,CHC,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,2,0,0,1,0,0,2,3,0,1,3,2,1,3,0,0,0,0,0
8/14/25,NYM,ATL,0,2,0,0,0,2,1,2,0,0,0,2,0,0,1,2,3,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,2,0,1,1,1,1,1,0,0,1,1,3,1,0,1,0,2,3,0,0,0,1,3,4,7,2,0,0,0,0
8/14/25,BAL,SEA,0,1,1,0,1,0,0,1,0,3,4,0,2,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,1,2,3,1,0,2,1,0,0,0,1,3,0,5,3,8,5,1,0,1,0
8/15/25,LAD,SD,0,0,1,0,0,3,2,3,0,0,1,0,0,0,2,0,1,1,1,3,2,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,1,2,3,2,5,3,0,0,0,0
8/15/25,KC,CWS,1,3,0,0,1,0,0,1,1,1,1,1,0,1,1,1,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,2,0,1,1,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,3,3,1,4,3,0,0,0,0
8/15/25,SF,TB,1,2,2,2,3,1,3,4,0,0,0,3,0,0,1,0,1,2,0,0,1,0,3,0,0,1,0,0,0,1,1,1,3,2,3,1,3,4,2,0,0,1,0,2,0,0,0,0,0,1,0,1,3,2,6,7,13,12,1,1,0,0
8/15/25,COL,AZ,1,1,0,0,2,0,1,2,0,1,2,0,1,3,2,0,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,1,1,3,1,0,0,3,0,1,2,0,0,2,4,3,7,6,1,0,1,0
8/15/25,STL,NYY,0,1,0,0,1,1,0,1,0,0,0,2,0,2,1,1,3,0,2,3,3,0,1,1,0,0,2,3,3,0,0,3,2,1,2,1,0,1,3,0,0,2,0,0,1,0,2,1,0,0,1,0,3,1,3,4,7,4,0,0,0,0
8/15/25,MIN,DET,0,2,1,0,1,1,0,0,1,0,2,0,0,0,1,0,1,1,0,1,1,0,1,1,0,2,0,5,6,1,0,1,0,2,3,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,7,7,7,1,0,1,0
8/15/25,HOU,BAL,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,2,1,0,0,1,1,1,1,2,3,0,0,1,2,1,2,1,3,3,1,0,1,0,0,7,7,3,0,0,0,0
8/15/25,ATH,LAA,1,2,1,0,1,1,3,5,0,0,0,1,2,5,1,0,0,1,0,0,1,4,5,0,0,0,0,0,1,2,1,2,1,0,0,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,2,0,0,2,10,3,13,9,1,1,0,0
8/15/25,TOR,TEX,0,0,1,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,2,2,0,4,6,2,0,0,0,0,1,1,3,5,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,2,2,2,0,0,3,6,5,11,3,0,1,0,1
8/15/25,NYM,SEA,1,1,2,2,5,0,0,0,1,3,4,2,0,0,1,0,0,1,0,0,2,3,3,2,0,0,1,1,2,1,1,1,1,2,2,3,0,2,1,0,1,1,1,2,0,5,6,2,1,2,0,0,3,0,9,11,20,10,1,1,0,0
8/15/25,CHC,PIT,0,0,2,0,1,0,0,0,2,1,2,0,0,0,0,0,1,1,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,3,2,0,2,1,0,0,2,1,2,0,0,0,1,1,1,0,2,3,5,2,0,0,0,0
8/15/25,CLE,ATL,0,0,0,0,1,1,0,1,0,0,1,2,0,0,2,0,1,2,0,0,1,0,0,0,0,0,1,0,1,2,0,1,1,0,2,0,1,4,0,0,0,2,0,0,1,0,1,1,0,1,0,1,2,1,0,2,2,1,0,0,0,0
8/15/25,WSH,PHI,1,2,0,0,2,1,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,2,1,2,5,2,0,0,2,0,1,0,0,0,1,0,1,0,0,0,2,4,5,1,0,0,0,0,1,1,2,6,8,4,0,0,0,0
8/15/25,CIN,MIL,1,4,2,7,9,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0,2,0,1,0,1,2,1,5,6,1,2,3,1,0,2,0,1,2,0,1,2,1,0,1,2,0,0,1,8,10,18,16,1,1,0,0
8/15/25,BOS,MIA,0,0,1,0,0,1,0,0,1,0,0,1,0,1,2,1,2,1,0,0,2,0,0,0,1,4,0,0,1,1,0,1,0,1,2,1,0,1,2,0,1,1,0,1,0,0,1,0,0,2,0,0,0,1,2,1,3,1,0,0,0,0
8/16/25,SF,TB,0,1,1,0,1,1,0,0,1,0,2,2,0,0,1,1,3,2,0,0,1,0,0,2,0,1,3,0,1,2,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,2,5,1,0,2,0,1,2,3,0,0,0,0,0
8/16/25,KC,CWS,1,2,2,1,2,0,1,1,1,0,1,1,2,3,1,1,3,2,0,0,1,0,1,2,0,0,0,0,2,1,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,1,1,2,3,1,0,1,2,6,2,8,5,1,0,1,0
8/16/25,STL,NYY,1,2,1,4,4,2,0,0,1,0,1,2,0,0,0,2,2,3,0,1,1,0,0,1,1,3,1,2,4,3,0,1,1,1,2,1,3,3,1,0,1,1,3,5,2,3,5,2,0,0,1,0,0,1,8,12,20,11,1,1,0,0
8/16/25,COL,AZ,0,1,0,1,2,1,1,2,1,0,1,1,0,0,1,0,0,0,2,2,1,6,6,1,0,0,0,1,2,1,0,0,3,2,3,1,0,0,1,2,3,1,0,1,1,2,2,1,0,0,2,0,0,1,10,7,17,7,1,1,0,0
8/16/25,MIN,DET,0,1,1,0,0,2,0,0,2,0,0,1,3,3,2,0,0,2,2,3,0,0,3,2,0,1,2,1,3,3,0,2,0,1,3,1,0,1,2,0,3,0,1,3,1,3,4,0,0,0,1,2,3,2,5,8,13,5,1,1,0,0
8/16/25,LAD,SD,3,5,0,2,2,0,0,0,2,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,1,2,0,1,1,0,0,0,6,0,6,6,1,0,1,0
8/16/25,ATH,LAA,2,3,1,0,1,0,2,4,0,0,0,0,1,3,2,0,0,1,0,1,1,2,4,1,0,0,0,0,3,0,1,2,2,0,1,2,0,0,1,0,1,0,0,1,1,0,0,2,0,2,2,1,3,1,7,2,9,6,1,1,0,0
8/16/25,CHC,PIT,0,1,0,0,0,1,0,1,1,1,4,0,0,1,2,0,2,0,0,0,1,2,4,1,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,1,0,2,0,0,2,1,0,1,2,0,1,3,3,1,4,2,0,0,0,0
8/16/25,CLE,ATL,0,1,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,2,0,1,0,0,0,1,3,5,1,0,1,0,2,2,1,3,5,0,2,3,0,0,1,1,0,0,1,0,0,1,1,10,11,9,1,1,0,0
8/16/25,CIN,MIL,0,0,1,0,0,0,0,0,2,0,3,0,0,0,2,2,4,2,0,0,2,0,1,0,0,1,2,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,2,1,1,2,1,2,2,4,1,0,0,0,0
8/16/25,HOU,BAL,0,2,1,1,3,3,0,0,3,2,5,1,0,0,1,0,0,2,1,2,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,2,2,1,0,0,2,0,1,2,2,3,0,0,1,3,4,4,8,5,1,0,1,0
8/16/25,TOR,TEX,0,1,1,6,8,1,2,2,0,0,0,2,3,6,1,0,1,0,3,4,0,0,2,0,0,0,0,0,1,1,0,1,0,1,3,1,0,0,2,0,1,0,0,2,1,0,2,3,0,1,0,1,2,0,14,2,16,12,1,1,0,0
8/16/25,BOS,MIA,2,3,1,0,0,1,4,4,0,1,3,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,3,1,0,0,0,3,4,0,7,5,12,8,1,1,0,0
8/16/25,WSH,PHI,0,0,1,0,1,0,0,0,0,0,2,0,2,3,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,2,0,1,1,0,2,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,2,2,0,0,0,0
8/16/25,NYM,SEA,0,2,1,0,0,2,1,3,1,0,0,2,0,0,1,0,3,1,2,4,1,0,0,1,0,0,0,0,1,2,0,0,1,0,3,1,0,0,2,0,1,1,0,1,2,0,0,1,0,1,2,1,1,0,3,1,4,1,0,0,0,0
8/17/25,LAD,SD,4,4,1,0,1,0,0,0,2,0,0,2,0,0,2,0,2,1,0,0,1,1,1,2,0,0,0,0,1,3,0,0,1,1,3,0,0,0,2,1,3,2,1,3,2,0,1,1,1,2,1,0,0,1,5,4,9,6,1,1,0,0
8/17/25,STL,NYY,0,1,1,0,0,0,0,2,1,2,2,0,1,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,3,5,1,0,1,0,0,2,1,1,2,2,0,0,1,4,4,0,4,8,12,6,1,1,0,0
8/17/25,ATH,LAA,1,2,2,0,1,1,2,3,0,0,0,1,0,1,1,2,3,0,0,1,0,0,2,2,0,3,2,3,3,1,0,1,1,0,2,2,0,2,0,2,4,2,0,1,1,0,0,3,0,0,1,0,0,1,5,5,10,8,1,1,0,0
8/17/25,MIN,DET,0,1,1,1,2,0,6,6,1,1,2,0,0,0,1,0,1,1,0,0,2,0,2,1,0,0,0,0,0,2,0,3,0,1,3,1,0,0,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,1,8,1,9,9,1,1,0,0
8/17/25,COL,AZ,0,0,0,0,0,2,0,0,2,0,1,1,1,3,0,0,0,0,4,6,2,1,2,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,2,1,4,6,1,0,2,2,0,1,1,1,3,0,6,5,11,1,0,1,0,1
8/17/25,KC,CWS,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,1,1,2,3,0,4,4,2,0,0,0,1,1,3,0,2,0,0,1,1,0,1,0,0,2,2,1,2,3,0,2,0,0,2,1,0,0,0,6,2,8,1,0,0,0,0
8/17/25,SF,TB,0,1,2,0,0,2,0,0,2,0,1,1,0,1,1,4,5,1,2,3,1,1,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,3,0,0,0,2,7,1,8,0,0,0,0,0
8/17/25,CHC,PIT,0,0,0,1,1,1,0,0,1,0,0,1,1,2,0,1,4,1,0,1,1,1,3,0,0,0,0,0,1,1,0,0,1,1,3,0,0,2,1,0,0,1,2,4,1,0,0,2,0,2,2,0,0,0,4,3,7,3,0,0,0,0
8/17/25,HOU,BAL,0,1,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,2,0,1,1,0,1,3,0,2,2,0,0,0,0,1,1,1,3,1,0,1,1,4,4,1,0,0,0,2,4,0,5,7,0,0,0,0,0,12,12,5,1,1,0,0
8/17/25,CLE,ATL,0,0,2,0,3,1,2,3,1,2,3,1,0,2,0,0,0,1,0,2,2,0,3,0,0,1,2,0,0,1,1,3,1,0,2,2,0,0,2,2,4,1,2,3,2,0,0,2,0,2,1,0,0,0,4,5,9,7,1,1,0,0
8/17/25,NYM,SEA,0,1,0,3,4,1,0,2,1,0,3,1,4,5,1,0,0,2,0,1,1,0,2,2,0,0,0,0,1,1,0,1,0,0,1,1,1,4,1,0,0,1,0,2,1,2,2,1,0,1,2,0,2,0,7,3,10,8,1,1,0,0
8/17/25,WSH,PHI,0,1,1,0,0,2,6,7,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,3,4,1,1,2,0,5,5,1,0,3,1,2,4,2,0,1,0,1,1,0,0,0,1,2,4,1,0,0,1,9,11,20,14,1,1,0,0
8/17/25,CIN,MIL,0,2,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,2,1,0,0,1,1,3,1,0,0,0,0,0,2,0,1,1,0,0,2,0,2,0,0,0,2,0,1,0,0,1,1,2,2,0,2,2,4,0,0,0,0,0
8/17/25,TOR,TEX,0,1,0,1,1,1,0,0,0,0,1,2,0,0,1,1,2,2,0,0,0,2,4,2,0,0,1,0,1,1,2,2,0,0,2,0,3,5,1,1,3,0,2,2,1,0,1,0,0,1,0,2,3,0,4,10,14,7,1,1,0,0
8/17/25,BOS,MIA,0,0,1,0,0,1,0,1,0,2,2,1,0,0,0,0,1,2,1,3,1,0,0,0,0,2,1,0,0,1,0,0,1,1,1,2,0,0,1,0,1,2,0,2,0,0,1,1,1,3,1,3,3,0,3,5,8,3,0,0,0,0
8/18/25,LAA,CIN,1,3,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,2,0,2,2,0,2,1,0,1,3,2,4,1,0,2,2,0,2,0,0,0,0,1,4,0,0,0,1,0,1,2,1,1,0,0,0,2,1,4,5,4,0,0,0,0
8/18/25,AZ,CLE,0,2,1,0,0,1,0,1,0,0,0,1,0,1,2,0,2,1,0,1,0,0,2,1,1,2,2,0,2,1,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,0,0,0,0
8/18/25,SD,SF,0,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,1,3,3,0,0,1,1,0,1,0,4,4,0,0,2,2,0,2,1,0,0,1,0,2,0,0,1,2,0,1,2,0,1,1,0,1,1,3,4,7,4,0,0,0,0
8/18/25,MIA,STL,1,3,1,0,0,1,0,0,2,1,1,1,0,0,0,1,3,0,0,0,1,0,0,0,0,1,2,0,2,1,0,1,2,0,0,1,0,0,2,3,4,0,0,0,2,1,2,1,1,3,0,3,3,0,3,8,11,5,1,1,0,0
8/18/25,PHI,SEA,0,2,1,6,7,0,0,2,0,0,2,0,0,0,0,1,2,2,4,5,0,1,4,1,0,0,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,2,0,0,2,4,4,1,0,0,2,3,4,2,12,7,19,6,1,1,0,0
8/18/25,KC,TEX,1,2,3,0,2,1,2,3,0,0,2,1,1,2,1,0,2,1,0,0,1,0,0,2,0,0,0,0,2,1,1,3,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,1,2,1,0,0,0,4,3,7,5,1,0,1,0
8/18/25,DET,HOU,0,1,2,0,3,1,0,1,0,1,1,2,4,6,0,1,3,0,4,4,2,0,3,1,0,0,0,0,3,2,0,1,2,0,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,3,1,10,0,10,5,1,1,0,0
8/18/25,COL,LAD,0,0,1,0,0,2,2,3,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,1,2,0,0,2,2,2,3,1,0,2,0,0,0,2,0,0,0,1,2,2,0,0,3,0,1,1,0,0,1,4,3,7,4,0,0,0,0
8/18/25,PIT,TOR,0,1,1,1,3,1,1,3,0,0,0,1,0,0,1,0,1,2,1,3,2,2,1,0,0,0,0,0,0,1,0,2,3,2,3,1,0,0,0,0,1,2,0,0,1,0,0,2,0,1,0,0,1,1,5,2,7,4,0,0,0,0
8/18/25,BOS,BAL,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,2,2,0,0,1,2,3,0,0,2,2,0,1,1,1,2,0,1,3,0,0,0,1,0,2,1,2,3,1,0,1,2,2,3,2,3,6,9,2,0,1,0,1
8/18/25,ATL,CWS,0,1,1,0,2,1,0,1,1,0,1,0,1,2,0,4,4,1,0,0,1,4,7,2,0,1,2,0,1,1,0,2,1,1,2,0,6,7,0,0,0,2,3,4,1,2,4,0,1,3,1,0,1,2,9,13,22,8,1,1,0,0
8/18/25,CHC,MIL,0,1,0,0,0,1,0,0,2,0,3,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,2,1,4,0,0,0,0,1,1,2,1,3,1,0,0,3,4,6,0,0,1,2,0,7,7,2,0,0,0,0
8/19/25,SD,SF,1,1,2,0,0,2,0,1,0,2,5,0,1,3,0,1,3,2,0,1,1,0,0,0,0,0,0,1,3,1,0,0,1,0,1,3,0,1,3,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,5,1,6,5,1,0,1,0
8/19/25,LAA,CIN,1,3,1,0,0,2,0,1,2,0,0,1,0,0,3,0,0,2,2,4,2,1,2,0,0,0,2,0,0,1,1,2,0,0,2,1,2,5,0,1,2,1,0,0,0,0,1,0,0,0,2,2,4,1,4,6,10,5,1,1,0,0
8/19/25,COL,LAD,0,0,1,0,1,1,0,2,1,2,3,2,0,0,1,2,2,1,0,1,0,0,1,1,0,0,0,2,3,0,2,2,1,3,6,1,0,1,0,0,2,0,0,2,0,3,5,0,0,0,1,1,3,0,4,11,15,9,1,1,0,0
8/19/25,AZ,CLE,0,1,1,0,0,2,1,1,0,1,3,2,2,3,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,1,0,2,3,0,0,0,2,3,0,2,2,0,0,0,0,0,3,0,1,4,0,0,0,1,6,5,11,8,1,1,0,0
8/19/25,MIN,ATH,0,2,1,1,1,1,0,0,2,1,1,3,1,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,2,0,0,1,2,2,2,3,5,1,0,0,1,1,2,0,0,1,0,0,0,2,0,2,0,3,6,9,8,1,1,0,0
8/19/25,KC,TEX,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,4,1,2,3,2,0,0,0,1,1,1,0,1,0,0,0,1,1,2,0,0,1,1,0,1,1,0,0,1,0,2,0,0,1,0,5,2,7,3,0,0,0,0
