Date,Home,Away,Home_Runs_In1,Home_Runs_In2,Home_Runs_In3,Home_Runs_In4,Home_Runs_In5,Home_Runs_In6,Home_Runs_In7,Home_Runs_In8,Home_Runs_In9,Home_SO_In1,Home_SO_In2,Home_SO_In3,Home_SO_In4,Home_SO_In5,Home_SO_In6,Home_SO_In7,Home_SO_In8,Home_SO_In9,Home_OB_In1,Home_OB_In2,Home_OB_In3,Home_OB_In4,Home_OB_In5,Home_OB_In6,Home_OB_In7,Home_OB_In8,Home_OB_In9,Away_Runs_In1,Away_Runs_In2,Away_Runs_In3,Away_Runs_In4,Away_Runs_In5,Away_Runs_In6,Away_Runs_In7,Away_Runs_In8,Away_Runs_In9,Away_SO_In1,Away_SO_In2,Away_SO_In3,Away_SO_In4,Away_SO_In5,Away_SO_In6,Away_SO_In7,Away_SO_In8,Away_SO_In9,Away_OB_In1,Away_OB_In2,Away_OB_In3,Away_OB_In4,Away_OB_In5,Away_OB_In6,Away_OB_In7,Away_OB_In8,Away_OB_In9
4/24/26,BAL,BOS,0.6278,0.5382,0.6208,0.5658,0.5866,0.5846,0.5628,0.5768,0.5946,0.8134,0.8818,0.8302,0.8572,0.8404,0.8602,0.8522,0.8348,0.8426,1.565,1.412,1.5374,1.4544,1.472,1.4948,1.444,1.469,1.5042,0.644,0.6114,0.6126,0.5976,0.5964,0.6076,0.5934,0.6212,0.6356,0.808,0.8438,0.8124,0.8096,0.8096,0.8138,0.801,0.8268,0.818,1.501,1.4554,1.4288,1.425,1.4286,1.4598,1.4456,1.4716,1.457
4/24/26,ATL,PHI,0.7328,0.5718,0.6352,0.6236,0.6736,0.6216,0.6506,0.6414,0.6656,0.9142,0.892,0.9518,0.9062,0.8928,0.9142,0.9044,0.9032,0.9086,1.6726,1.437,1.529,1.4994,1.5558,1.489,1.5334,1.5376,1.536,0.5912,0.4624,0.5402,0.506,0.5164,0.5052,0.5358,0.5122,0.5116,1.0752,0.9394,1.0026,0.9836,1.0072,0.979,0.9798,0.9832,0.982,1.6054,1.4552,1.5144,1.4788,1.5172,1.4962,1.5276,1.4984,1.4784
4/25/26,TOR,CLE,0.5418,0.4648,0.5002,0.4978,0.5036,0.5024,0.5108,0.5206,0.4936,0.7974,1.0162,0.8358,0.9698,0.858,0.9324,0.924,0.9164,0.9114,1.492,1.3936,1.4238,1.4482,1.4424,1.4476,1.444,1.4734,1.4302,0.4982,0.4194,0.4634,0.4424,0.4504,0.455,0.446,0.4704,0.454,0.8628,1.018,0.8598,1.0008,0.9108,0.9542,0.9082,0.9402,0.9316,1.3278,1.1678,1.2478,1.2104,1.2184,1.2388,1.2214,1.2586,1.2176
4/25/26,TEX,ATH,0.5696,0.512,0.5472,0.5084,0.5066,0.5144,0.5102,0.504,0.5004,0.925,0.941,0.92,0.9172,0.9158,0.9352,0.9048,0.927,0.9044,1.4876,1.4046,1.468,1.3948,1.4366,1.3968,1.392,1.3924,1.391,0.5542,0.4394,0.4972,0.478,0.503,0.4612,0.4852,0.5086,0.4652,1.267,1.097,1.2602,1.1542,1.2484,1.1916,1.221,1.2172,1.2064,1.477,1.37,1.3992,1.4336,1.4002,1.3972,1.4066,1.4252,1.4036
4/25/26,TB,MIN,0.5644,0.4552,0.5028,0.4772,0.5142,0.496,0.49,0.512,0.4672,0.7014,0.6966,0.709,0.7174,0.6988,0.727,0.696,0.721,0.7098,1.5264,1.3404,1.4076,1.3876,1.4398,1.4066,1.3992,1.4454,1.3872,0.3818,0.3694,0.3478,0.3684,0.3614,0.3312,0.3566,0.377,0.3478,1.0438,1.0952,1.034,1.0556,1.0742,1.0518,1.0452,1.025,1.0734,1.2642,1.177,1.1526,1.2036,1.1908,1.1624,1.1844,1.2174,1.17
4/25/26,STL,SEA,0.4084,0.3372,0.3694,0.3752,0.3878,0.3972,0.3752,0.4012,0.3658,0.9472,0.992,0.9586,0.9856,0.9382,0.9814,0.9364,0.9848,0.988,1.258,1.1066,1.177,1.1534,1.1866,1.1858,1.1788,1.2132,1.143,0.5138,0.446,0.4576,0.485,0.4628,0.457,0.4762,0.4768,0.4664,0.9842,0.943,0.9668,0.9042,0.9688,0.9338,0.954,0.936,0.9646,1.4656,1.4028,1.364,1.4382,1.3826,1.3918,1.4006,1.4244,1.385
4/25/26,SF,MIA,0.5946,0.5166,0.5428,0.5194,0.552,0.5624,0.546,0.5494,0.522,0.9342,0.983,0.9708,0.9748,0.9848,0.9776,0.972,0.968,0.9776,1.5226,1.4164,1.436,1.4314,1.4576,1.4736,1.4296,1.4534,1.422,0.5392,0.4784,0.5064,0.4888,0.501,0.5178,0.473,0.4778,0.4628,0.9798,0.9088,0.9262,0.958,0.9372,0.9272,0.949,0.9406,0.9382,1.441,1.3566,1.415,1.4004,1.3744,1.4022,1.384,1.382,1.3762
4/25/26,MIL,PIT,0.5576,0.4118,0.5276,0.4976,0.5234,0.4916,0.4974,0.517,0.5336,0.9566,1.0624,0.9382,1.0192,0.9664,1.01,0.9676,0.9966,1.005,1.5828,1.301,1.473,1.4208,1.4838,1.4314,1.4276,1.468,1.4894,0.5136,0.4296,0.4652,0.4442,0.4584,0.4494,0.4412,0.454,0.4526,1.4752,1.3302,1.4722,1.3546,1.4432,1.3776,1.4156,1.4048,1.3958,1.4242,1.4116,1.4022,1.401,1.3812,1.3898,1.3606,1.4098,1.3906
4/25/26,LAD,CHC,0.8266,0.6478,0.7564,0.688,0.6756,0.7106,0.6858,0.6696,0.684,0.865,0.9064,0.8708,0.9004,0.8986,0.8844,0.9024,0.9068,0.9022,1.8266,1.5662,1.729,1.6262,1.6358,1.6556,1.632,1.6192,1.607,0.7388,0.7022,0.7534,0.698,0.7314,0.6986,0.6894,0.71,0.7316,0.9968,1.117,1.0532,1.1064,1.0702,1.1142,1.0748,1.074,1.0778,1.6436,1.5836,1.6332,1.581,1.604,1.5782,1.5778,1.5846,1.6092
4/25/26,HOU,NYY,0.6218,0.4742,0.5534,0.5292,0.552,0.5126,0.5594,0.519,0.5318,0.9082,1.0054,1.0128,0.9918,0.9988,1.0018,0.9984,0.9754,1.012,1.6122,1.3538,1.4792,1.4058,1.471,1.4034,1.461,1.4288,1.4386,0.8246,0.621,0.748,0.651,0.72,0.7052,0.707,0.6842,0.7272,1.0826,1.0854,1.085,1.0572,1.0914,1.0822,1.0692,1.0796,1.0574,1.7468,1.478,1.6384,1.5126,1.6096,1.583,1.5936,1.5574,1.5954
4/25/26,CIN,DET,0.607,0.5608,0.5404,0.545,0.5574,0.5652,0.5378,0.5822,0.563,1.169,1.1794,1.1816,1.2016,1.1834,1.1768,1.2038,1.173,1.2028,1.5706,1.5234,1.488,1.4678,1.4972,1.532,1.482,1.5354,1.5064,0.6828,0.6386,0.6336,0.6346,0.6664,0.653,0.6286,0.6474,0.6464,0.9104,0.986,0.9392,0.9934,0.952,0.9942,0.96,0.9664,0.975,1.546,1.4358,1.459,1.4348,1.4872,1.489,1.452,1.4682,1.4698
4/25/26,CWS,WSH,0.7106,0.6208,0.6668,0.6118,0.6602,0.6252,0.6458,0.6494,0.618,0.9802,0.8284,0.8944,0.8806,0.895,0.8884,0.8882,0.8816,0.8804,1.6414,1.608,1.6052,1.5574,1.593,1.58,1.6172,1.6088,1.5808,0.5322,0.4538,0.499,0.4732,0.5222,0.4736,0.4582,0.4534,0.4548,1.041,0.9348,0.952,0.946,0.9456,0.9456,0.9422,0.9572,0.944,1.5672,1.4496,1.5176,1.455,1.5324,1.4748,1.4516,1.4462,1.438
4/25/26,BAL,BOS,0.5012,0.391,0.4308,0.4182,0.4334,0.426,0.4246,0.4204,0.4178,1.2154,1.2988,1.293,1.2712,1.298,1.2808,1.296,1.3002,1.2774,1.3028,1.146,1.236,1.1962,1.2292,1.2214,1.2202,1.2104,1.2082,0.5188,0.4708,0.4966,0.4686,0.498,0.4836,0.4662,0.4782,0.4874,0.9642,0.8228,0.8846,0.8592,0.8358,0.8528,0.843,0.885,0.861,1.3702,1.3218,1.3384,1.3124,1.3546,1.3218,1.3182,1.3276,1.3382
4/25/26,ATL,PHI,0.5214,0.4388,0.4476,0.4106,0.4452,0.4446,0.4554,0.4494,0.4316,0.985,0.9584,1.0224,0.9574,1.0052,0.9872,0.9956,0.9846,0.9854,1.4,1.2696,1.2956,1.2258,1.2994,1.2726,1.3114,1.3094,1.2744,0.563,0.4694,0.5004,0.4836,0.4844,0.4712,0.481,0.4912,0.486,0.9474,0.7968,0.8548,0.8156,0.8244,0.8486,0.833,0.8278,0.8512,1.4748,1.38,1.3992,1.41,1.3662,1.3648,1.4048,1.377,1.4002
4/25/26,AZ,SD,0.6194,0.5126,0.5798,0.5242,0.5626,0.5428,0.5626,0.545,0.5624,0.6628,0.6124,0.6684,0.6576,0.6536,0.6668,0.6458,0.6378,0.6502,1.5052,1.3706,1.4318,1.3902,1.4296,1.4258,1.4382,1.409,1.4248,0.4986,0.4656,0.493,0.5128,0.4768,0.4906,0.4866,0.4654,0.4988,0.9428,0.8088,0.8878,0.8316,0.892,0.8764,0.8534,0.8664,0.8654,1.415,1.3566,1.3956,1.4186,1.389,1.403,1.3892,1.3676,1.4306
4/26/26,TOR,CLE,0.6396,0.559,0.5934,0.5912,0.5836,0.566,0.5916,0.5644,0.5834,0.6936,0.8748,0.7938,0.8136,0.8118,0.8272,0.8384,0.834,0.8218,1.4812,1.3434,1.4086,1.4016,1.403,1.3636,1.3924,1.3722,1.3842,0.6022,0.5124,0.544,0.5108,0.5476,0.5454,0.5264,0.5478,0.5322,0.6748,0.7992,0.7062,0.806,0.727,0.7688,0.7344,0.761,0.7576,1.5678,1.4076,1.4794,1.438,1.4696,1.4772,1.4394,1.4896,1.4894
4/26/26,TB,MIN,0.6062,0.5024,0.5466,0.4988,0.5368,0.5284,0.5542,0.5798,0.5482,0.6728,0.7828,0.7224,0.7694,0.7424,0.7398,0.752,0.7496,0.7466,1.61,1.4642,1.545,1.4712,1.491,1.4822,1.5196,1.5704,1.5396,0.3362,0.3164,0.3484,0.3358,0.3496,0.3566,0.3294,0.3262,0.3274,1.1506,1.3608,1.2998,1.2998,1.3266,1.2706,1.3032,1.2982,1.3056,1.1586,1.1088,1.1694,1.1526,1.141,1.1988,1.131,1.126,1.093
4/26/26,STL,SEA,0.4916,0.4202,0.4488,0.4366,0.4612,0.4468,0.4544,0.4486,0.4622,0.7882,0.828,0.8216,0.8306,0.8162,0.8306,0.792,0.823,0.8344,1.4418,1.2932,1.3518,1.3228,1.3668,1.3288,1.3442,1.3286,1.3438,0.5078,0.4512,0.4768,0.4912,0.4714,0.4606,0.4668,0.4942,0.4462,0.8364,0.8272,0.825,0.8362,0.8204,0.8496,0.8278,0.8424,0.842,1.4058,1.351,1.3596,1.3968,1.3564,1.3436,1.343,1.3776,1.3452
4/26/26,SF,MIA,0.49,0.4266,0.4726,0.4358,0.4404,0.4752,0.4468,0.4644,0.4508,0.7272,0.9802,0.8308,0.8804,0.873,0.8702,0.8514,0.853,0.8548,1.4366,1.306,1.3848,1.339,1.3378,1.3872,1.3326,1.3758,1.3604,0.4252,0.3796,0.428,0.3918,0.4138,0.4058,0.3944,0.393,0.4232,0.9468,1.097,1.0052,1.017,1.0364,1.0306,1.059,1.023,1.0252,1.4114,1.3502,1.397,1.3716,1.3576,1.369,1.342,1.364,1.3858
4/26/26,NYM,COL,0.7046,0.5748,0.648,0.5918,0.5914,0.6094,0.6442,0.6212,0.6184,0.899,0.9276,0.916,0.931,0.9288,0.9368,0.9164,0.9248,0.9274,1.7676,1.5412,1.6728,1.5814,1.5966,1.5902,1.6288,1.6156,1.6012,0.4694,0.4102,0.4784,0.4454,0.4478,0.446,0.4638,0.4326,0.4334,1.0448,0.99,1.0588,0.9718,1.0298,0.9784,1.0098,1.0024,1.0274,1.4158,1.2928,1.4084,1.3702,1.3868,1.3678,1.3598,1.338,1.339
4/26/26,MIL,PIT,0.5308,0.4506,0.4898,0.489,0.5054,0.464,0.494,0.4648,0.4894,0.9336,0.8696,0.9142,0.9308,0.9034,0.9014,0.9078,0.905,0.919,1.5258,1.4178,1.4798,1.4614,1.5106,1.4196,1.4932,1.4378,1.4614,0.4816,0.4354,0.4404,0.4496,0.4434,0.459,0.433,0.43,0.42,1.1094,1.2452,1.1932,1.2298,1.2356,1.1974,1.2226,1.199,1.2164,1.4156,1.3482,1.3554,1.3804,1.3552,1.395,1.3402,1.3602,1.345
4/26/26,LAD,CHC,0.7986,0.5768,0.6692,0.6254,0.6808,0.6668,0.6642,0.6728,0.643,0.9958,0.89,0.9688,0.9126,0.9672,0.9288,0.953,0.936,0.9334,1.6342,1.4012,1.4838,1.4404,1.4712,1.4752,1.4926,1.4706,1.448,0.601,0.6002,0.6066,0.5938,0.6164,0.6264,0.6334,0.6246,0.6122,0.7622,0.8468,0.7954,0.8722,0.8342,0.8382,0.8356,0.8514,0.832,1.4994,1.4844,1.4926,1.47,1.502,1.533,1.5194,1.5296,1.5028
4/26/26,KC,LAA,0.4588,0.4344,0.4298,0.4086,0.4368,0.4464,0.4152,0.4584,0.4388,1.0256,1.0632,1.0164,1.0304,1.0414,1.0582,1.0308,1.0224,1.0204,1.3872,1.3942,1.3306,1.3188,1.333,1.3742,1.3496,1.3884,1.3654,0.5194,0.469,0.5162,0.4766,0.5178,0.4966,0.4822,0.4782,0.4766,1.115,0.964,1.0384,0.9998,1.0188,1.0116,1.0236,1.0018,1.0046,1.472,1.3586,1.4772,1.3776,1.4308,1.3864,1.4262,1.4054,1.3932
4/26/26,HOU,NYY,0.8412,0.6396,0.7274,0.6716,0.7514,0.7082,0.6962,0.7142,0.7078,0.958,0.9628,0.945,0.9674,0.9588,0.9642,0.95,0.9478,0.969,1.9252,1.5808,1.7398,1.6378,1.7376,1.6692,1.7036,1.7072,1.7086,0.7988,0.6204,0.77,0.6936,0.7086,0.7142,0.6716,0.6858,0.6986,1.1248,1.1538,1.157,1.1504,1.1472,1.1608,1.1446,1.148,1.1672,1.9686,1.6436,1.8878,1.774,1.789,1.7944,1.747,1.7522,1.7654
4/26/26,CIN,DET,0.6468,0.573,0.6196,0.579,0.6086,0.6146,0.6046,0.61,0.6068,0.8222,0.6938,0.7434,0.7446,0.735,0.7454,0.7384,0.7554,0.7422,1.5862,1.4822,1.4984,1.4896,1.509,1.5138,1.5134,1.5202,1.4882,0.6224,0.5616,0.574,0.581,0.571,0.579,0.5884,0.5964,0.5818,0.7612,0.8518,0.8162,0.8588,0.8266,0.8384,0.8358,0.8308,0.813,1.593,1.4278,1.5022,1.4486,1.4822,1.481,1.5076,1.5256,1.4716
4/29/26,TOR,BOS,0.5772,0.5036,0.5674,0.5108,0.5134,0.51,0.5326,0.5558,0.5248,0.6394,0.7366,0.7218,0.7416,0.7142,0.7192,0.7188,0.7164,0.7052,1.5476,1.4084,1.4874,1.397,1.4088,1.3848,1.4256,1.4482,1.42,0.6762,0.51,0.6344,0.6,0.591,0.596,0.6002,0.5908,0.5644,0.9996,0.8392,0.867,0.8678,0.871,0.8742,0.8848,0.8756,0.8862,1.593,1.3988,1.5158,1.4952,1.4748,1.476,1.4932,1.4714,1.4656
4/29/26,SD,CHC,0.7018,0.6472,0.696,0.6878,0.6842,0.6998,0.714,0.6962,0.6898,0.753,0.7158,0.7364,0.7274,0.7496,0.7266,0.736,0.7402,0.758,1.5788,1.4934,1.534,1.5306,1.4934,1.5404,1.5486,1.5362,1.531,0.7168,0.6814,0.6826,0.7344,0.7084,0.7376,0.7046,0.7038,0.692,0.6854,0.8258,0.7318,0.8166,0.7728,0.8174,0.7704,0.7906,0.7864,1.6414,1.5644,1.605,1.6404,1.6464,1.6568,1.6404,1.6328,1.6134
4/29/26,PIT,STL,0.5484,0.4976,0.5552,0.5226,0.5216,0.5134,0.512,0.5502,0.5332,0.8928,0.8018,0.8646,0.8032,0.8286,0.8124,0.8236,0.825,0.8188,1.5262,1.5414,1.5508,1.5712,1.5394,1.5246,1.5336,1.573,1.5328,0.541,0.4334,0.499,0.5028,0.4838,0.4886,0.4884,0.498,0.4782,0.9426,0.9586,0.9582,0.9704,0.9608,0.9628,0.9696,0.9706,0.9608,1.5646,1.3706,1.4874,1.4544,1.4784,1.4592,1.4792,1.4734,1.4332
4/29/26,NYM,WSH,0.5742,0.485,0.523,0.4986,0.528,0.5462,0.5202,0.5296,0.5196,1.0082,0.9194,0.9822,0.975,0.97,0.9776,0.9752,0.9578,0.986,1.6256,1.4654,1.537,1.464,1.5224,1.5396,1.5146,1.523,1.493,0.476,0.4074,0.4448,0.4264,0.4444,0.4372,0.4056,0.4474,0.4348,0.9806,0.8682,0.9248,0.8638,0.8898,0.8852,0.9096,0.8726,0.911,1.4042,1.3526,1.3938,1.3574,1.3974,1.3738,1.335,1.3762,1.3622
4/29/26,MIN,SEA,0.4922,0.4614,0.4582,0.4646,0.4506,0.4626,0.4562,0.481,0.4706,0.9716,0.9938,0.989,0.9478,1.0122,0.979,0.9784,0.9772,0.979,1.282,1.2448,1.2302,1.242,1.2288,1.2366,1.206,1.2826,1.242,0.535,0.4968,0.4942,0.5094,0.509,0.5138,0.5228,0.5376,0.5358,1.0258,1.073,1.044,1.0788,1.054,1.0742,1.0742,1.0516,1.0572,1.4884,1.4216,1.3968,1.4432,1.4318,1.4366,1.4592,1.4646,1.4576
4/29/26,CLE,TB,0.5166,0.4498,0.4566,0.4562,0.4506,0.4744,0.4808,0.4836,0.4228,0.6752,0.9128,0.7196,0.8664,0.7744,0.8146,0.8052,0.802,0.8202,1.446,1.2822,1.3346,1.3128,1.321,1.341,1.3334,1.355,1.2592,0.526,0.431,0.4912,0.4516,0.4286,0.4746,0.4602,0.5008,0.4696,0.9242,1.0522,0.982,1.0432,1.0262,1.0304,1.0208,1.0252,1.0332,1.5352,1.3812,1.4356,1.4146,1.3752,1.4456,1.4052,1.4846,1.4276
4/29/26,CIN,COL,0.7602,0.6412,0.6888,0.693,0.7006,0.6982,0.685,0.6814,0.6668,0.6242,0.5512,0.5832,0.5686,0.5658,0.5578,0.5696,0.5798,0.5648,1.6214,1.451,1.5144,1.5252,1.5246,1.5256,1.5062,1.5012,1.4852,0.5808,0.5138,0.583,0.5538,0.5608,0.546,0.5736,0.5408,0.5538,0.8544,0.8042,0.8758,0.8138,0.8124,0.799,0.827,0.8104,0.81,1.4768,1.4338,1.4886,1.4812,1.485,1.474,1.4828,1.4482,1.4574
4/29/26,CWS,LAA,0.5522,0.4726,0.548,0.5108,0.5224,0.5456,0.5066,0.5282,0.506,1.0956,0.9964,1.0178,1.0498,1.0446,1.0616,1.0282,1.0542,1.0524,1.5326,1.4498,1.5696,1.4914,1.5434,1.5224,1.4724,1.4942,1.4808,0.7314,0.6058,0.655,0.6186,0.6858,0.6584,0.6872,0.6638,0.678,0.9772,0.825,0.8816,0.8282,0.8594,0.8646,0.866,0.8546,0.8772,1.6692,1.5058,1.5856,1.521,1.6004,1.5578,1.5866,1.5612,1.584
4/29/26,ATL,DET,0.3866,0.3034,0.341,0.354,0.34,0.331,0.3488,0.348,0.3148,1.1404,1.1414,1.1392,1.1166,1.1316,1.125,1.1192,1.1186,1.1416,1.1418,1.0302,1.082,1.096,1.0886,1.0868,1.1038,1.0788,1.037,0.6186,0.5492,0.5508,0.5538,0.5616,0.572,0.561,0.5624,0.558,0.851,0.9788,0.914,0.9612,0.912,0.9628,0.9332,0.937,0.9358,1.6534,1.5012,1.5526,1.5296,1.5614,1.5294,1.539,1.5298,1.5466
4/29/26,ATH,KC,0.6496,0.5542,0.6258,0.584,0.5968,0.5942,0.5926,0.6244,0.5958,0.8472,0.7432,0.78,0.7674,0.7834,0.7594,0.773,0.7734,0.7758,1.5524,1.4678,1.5592,1.5068,1.4982,1.4998,1.493,1.5476,1.5046,0.5164,0.51,0.503,0.5378,0.5064,0.5202,0.5104,0.5124,0.509,0.781,0.8462,0.8254,0.8374,0.8358,0.8422,0.8342,0.8276,0.8358,1.4604,1.4192,1.4228,1.4416,1.4082,1.4172,1.41,1.4426,1.433
4/30/26,PIT,STL,0.6478,0.5646,0.5888,0.5588,0.5518,0.576,0.5758,0.576,0.5664,0.8026,0.6778,0.7506,0.7062,0.7328,0.712,0.7394,0.7122,0.7234,1.6568,1.579,1.5576,1.5632,1.5312,1.5804,1.5648,1.5436,1.5394,0.3576,0.2676,0.2996,0.314,0.2954,0.3172,0.2978,0.2956,0.2938,1.0604,1.1348,1.0712,1.1092,1.077,1.1148,1.0752,1.1074,1.099,1.244,1.0518,1.129,1.1236,1.1238,1.1538,1.0974,1.121,1.0866
4/30/26,PHI,SF,0.6748,0.5344,0.6452,0.5644,0.601,0.5558,0.5832,0.617,0.5848,0.7672,0.6676,0.7224,0.6728,0.6954,0.6794,0.695,0.6854,0.6982,1.6354,1.4624,1.5966,1.5012,1.5202,1.4986,1.541,1.5588,1.5216,0.4282,0.3854,0.3984,0.421,0.4142,0.404,0.3944,0.4016,0.414,0.8906,1.0432,1.012,0.977,1.0084,0.9592,1.0002,0.9902,1.0022,1.2916,1.197,1.2116,1.235,1.2374,1.2268,1.2054,1.2264,1.222
4/30/26,NYM,WSH,0.783,0.6298,0.7178,0.6692,0.6932,0.6812,0.7184,0.6752,0.6876,0.6766,0.64,0.694,0.6528,0.6768,0.6826,0.6772,0.6782,0.6774,1.6406,1.4718,1.5668,1.4996,1.525,1.4992,1.5616,1.5234,1.5376,0.5088,0.3954,0.4362,0.4072,0.4356,0.4262,0.412,0.4298,0.4076,1.0916,1.0078,1.03,1.0142,1.0366,1.0254,1.0326,1.0138,1.0066,1.4062,1.3282,1.3216,1.3314,1.334,1.3338,1.3212,1.3304,1.3064
4/30/26,MIN,TOR,0.4572,0.4424,0.4684,0.439,0.4692,0.457,0.4418,0.4724,0.4444,0.9714,0.8634,0.9638,0.8594,0.9316,0.9016,0.891,0.9132,0.9036,1.2526,1.2526,1.2526,1.2838,1.2418,1.298,1.2408,1.2966,1.2298,0.5122,0.451,0.4884,0.4728,0.4826,0.4844,0.4792,0.472,0.4768,0.8006,0.7642,0.792,0.7576,0.7934,0.763,0.7864,0.7684,0.7674,1.365,1.2996,1.3318,1.312,1.3296,1.3282,1.3316,1.3064,1.2952
4/30/26,MIL,AZ,0.5738,0.4604,0.5554,0.4962,0.516,0.4898,0.513,0.5344,0.4944,1.154,1.1372,1.1542,1.1048,1.1572,1.1278,1.1506,1.1294,1.1328,1.63,1.4372,1.5782,1.504,1.4986,1.4786,1.5176,1.574,1.4736,0.4858,0.4002,0.4266,0.3966,0.4004,0.399,0.3964,0.4242,0.406,0.9076,0.8526,0.9286,0.8922,0.9272,0.9084,0.8994,0.9328,0.9266,1.345,1.1978,1.2624,1.2158,1.2162,1.2206,1.2082,1.2444,1.2222
4/30/26,CIN,COL,0.8072,0.737,0.7676,0.7566,0.7696,0.7956,0.7922,0.744,0.739,0.8188,0.8154,0.8316,0.8326,0.8128,0.8396,0.8064,0.836,0.834,1.7346,1.6494,1.6822,1.6544,1.6708,1.7082,1.7308,1.6472,1.6572,0.4482,0.451,0.4668,0.4298,0.451,0.4692,0.434,0.44,0.4572,0.941,0.8336,0.9016,0.8582,0.8662,0.8602,0.8808,0.8614,0.8508,1.2266,1.324,1.2728,1.278,1.2512,1.3024,1.2654,1.2562,1.2544
4/30/26,ATL,DET,0.576,0.458,0.5132,0.4626,0.4968,0.476,0.4848,0.4918,0.4836,0.8204,0.8742,0.884,0.879,0.876,0.8828,0.8716,0.8594,0.8586,1.5228,1.3544,1.4404,1.3574,1.4206,1.3632,1.41,1.4148,1.3884,0.51,0.505,0.4936,0.4962,0.5152,0.49,0.4636,0.4956,0.4846,0.8402,0.9308,0.89,0.9142,0.88,0.9228,0.9102,0.9226,0.8916,1.4274,1.3598,1.3952,1.3848,1.4136,1.379,1.3484,1.3904,1.407
4/30/26,ATH,KC,0.592,0.5012,0.549,0.5086,0.554,0.5306,0.5562,0.5462,0.5218,0.8204,0.8698,0.871,0.9002,0.8938,0.8874,0.889,0.8872,0.8872,1.5116,1.3592,1.4446,1.3738,1.435,1.4394,1.4546,1.4246,1.3978,0.5086,0.476,0.4734,0.4546,0.4904,0.487,0.4712,0.5136,0.4598,0.7746,0.8446,0.79,0.844,0.8122,0.8292,0.8262,0.825,0.807,1.372,1.3582,1.3448,1.3444,1.377,1.3788,1.3578,1.3988,1.3428
5/5/26,WSH,MIN,0.541,0.4194,0.4838,0.4408,0.4514,0.4426,0.457,0.4356,0.4552,0.9426,0.8488,0.8986,0.8872,0.9094,0.8642,0.905,0.8788,0.8902,1.4666,1.3144,1.3868,1.3634,1.333,1.3456,1.3598,1.3492,1.3472,0.49,0.4664,0.497,0.4802,0.4818,0.4868,0.4654,0.4642,0.4822,0.9934,0.8878,0.9442,0.8838,0.9274,0.9126,0.9012,0.8914,0.909,1.4998,1.4214,1.4576,1.4632,1.4414,1.4728,1.417,1.4492,1.4586
5/5/26,TB,TOR,0.4902,0.4346,0.4582,0.4464,0.4686,0.4446,0.428,0.4384,0.449,0.7868,0.8658,0.845,0.904,0.8658,0.8626,0.8656,0.8776,0.8544,1.392,1.3006,1.3226,1.3134,1.3342,1.3448,1.2732,1.311,1.3204,0.4432,0.4182,0.4392,0.42,0.4296,0.4198,0.4296,0.4232,0.4344,0.8806,0.7976,0.8588,0.8186,0.834,0.8356,0.8094,0.8436,0.8112,1.2824,1.1848,1.253,1.2258,1.2496,1.2218,1.2284,1.2544,1.2448
5/5/26,SEA,ATL,0.588,0.49,0.583,0.5416,0.5482,0.5516,0.5568,0.545,0.5336,0.8972,0.9916,0.9214,0.96,0.9256,0.9418,0.9606,0.9308,0.9404,1.5656,1.4494,1.555,1.5022,1.4988,1.5246,1.5202,1.5054,1.4926,0.4966,0.4352,0.4752,0.4348,0.4362,0.4696,0.4648,0.4512,0.4456,0.86,0.9528,0.9214,0.9126,0.9482,0.9064,0.9104,0.8934,0.9098,1.3022,1.2014,1.252,1.216,1.2156,1.2508,1.2336,1.212,1.2226
5/5/26,SF,SD,0.5956,0.5386,0.5604,0.5718,0.538,0.5286,0.5396,0.5518,0.5418,0.8668,0.9074,0.8348,0.9034,0.8652,0.916,0.8696,0.8992,0.8862,1.5812,1.527,1.5418,1.5322,1.5286,1.4954,1.525,1.5372,1.5144,0.3804,0.3672,0.3706,0.36,0.3642,0.3584,0.3582,0.3584,0.359,0.8572,0.9008,0.8574,0.8852,0.879,0.866,0.878,0.8784,0.8924,1.1772,1.2088,1.206,1.1946,1.186,1.1876,1.1632,1.1838,1.203
5/5/26,PHI,ATH,0.6622,0.59,0.618,0.6032,0.6146,0.5706,0.6044,0.646,0.6178,0.9788,0.831,0.8874,0.8596,0.879,0.8478,0.887,0.8608,0.8828,1.6356,1.5814,1.5852,1.6,1.5698,1.5658,1.5886,1.6282,1.6102,0.4758,0.3604,0.4172,0.4022,0.394,0.4162,0.3976,0.4124,0.4184,1.0992,1.033,1.0318,1.0992,1.0016,1.0992,1.02,1.093,1.0334,1.3254,1.153,1.2518,1.2014,1.2202,1.2296,1.2168,1.2532,1.2132
5/5/26,LAA,CWS,0.7928,0.6348,0.7316,0.668,0.6962,0.6888,0.687,0.7062,0.7082,0.8272,0.8024,0.823,0.8008,0.8176,0.8098,0.793,0.8386,0.811,1.7558,1.5252,1.6472,1.5658,1.5906,1.5808,1.6096,1.6186,1.6118,0.7192,0.6708,0.6502,0.6546,0.6832,0.6836,0.6678,0.6674,0.6598,0.758,0.7368,0.743,0.7278,0.7434,0.7306,0.721,0.7214,0.7492,1.6556,1.6654,1.6534,1.6366,1.6804,1.7046,1.6696,1.6524,1.6584
